3SsnPorch,2ndFlrSF,HalfBath,OverallQual,OverallCond,LotArea,GrLivArea,YearRemodAdd,MasVnrArea,1stFlrSF,BsmtFullBath,LotFrontage,MiscVal,KitchenAbvGr,WoodDeckSF,BsmtHalfBath,TotalBsmtSF,TotRmsAbvGrd,YrSold,OpenPorchSF,LowQualFinSF,BsmtUnfSF,GarageYrBlt,FullBath,GarageCars,YearBuilt,BsmtFinSF1,BsmtFinSF2,PoolArea,ScreenPorch,Fireplaces,GarageArea,EnclosedPorch,BedroomAbvGr,MasVnrType_E,LotConfig_E,LandSlope_E,GarageQual_E,Exterior1st_E,GarageFinish_E,Electrical_E,BsmtQual_E,HouseStyle_E,Foundation_E,BsmtCond_E,HeatingQC_E,CentralAir_E,BsmtExposure_E,Utilities_E,LotShape_E,Condition1_E,Condition2_E,PavedDrive_E,BldgType_E,SaleType_E,MSZoning_E,Exterior2nd_E,Heating_E,MSSubClass_E,KitchenQual_E,BsmtFinType2_E,BsmtFinType1_E,GarageType_E,LandContour_E,Neighborhood_E,Fence_E,MoSold_E,SaleCondition_E,ExterQual_E,Functional_E,Alley_E,RoofStyle_E,Street_E,ExterCond_E,PoolQC_E,FireplaceQu_E,RoofMatl_E,GarageCond_E,MasVnrType_E,LotConfig_E,LandSlope_E,GarageQual_E,Exterior1st_E,GarageFinish_E,Electrical_E,BsmtQual_E,HouseStyle_E,Foundation_E,BsmtCond_E,HeatingQC_E,CentralAir_E,BsmtExposure_E,Utilities_E,LotShape_E,Condition1_E,Condition2_E,PavedDrive_E,BldgType_E,SaleType_E,MSZoning_E,Exterior2nd_E,Heating_E,MSSubClass_E,KitchenQual_E,BsmtFinType2_E,BsmtFinType1_E,GarageType_E,LandContour_E,Neighborhood_E,Fence_E,MoSold_E,SaleCondition_E,ExterQual_E,Functional_E,Alley_E,RoofStyle_E,Street_E,ExterCond_E,PoolQC_E,FireplaceQu_E,RoofMatl_E,GarageCond_E
0,6.87419849545,1,5,5,10.2646175579,7.6624678152,1967,0.0,7.0570369817,0.0,4.2341065046,0,0.69314718056,486,1.0,6.92165818415,7,2009,0,0,0.0,1967.0,2,2.0,1967,249.0,764.0,0,225,0,6.28971557091,0,3,2.0,5.0,3.0,4.0,10.0,4.0,6.0,3.0,7.0,6.0,5.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,15.0,2.0,7.0,4.0,6.0,3.0,19.0,0.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,5.0,6.0,2.0,5.0,3.0,4.0,10.0,4.0,6.0,3.0,7.0,6.0,5.0,3.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,15.0,2.0,7.0,4.0,6.0,3.0,19.0,0.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,5.0,6.0
0,6.43615036837,1,7,5,7.84188592898,7.10987946307,2005,0.0,6.25575004175,0.0,3.21887582487,0,0.69314718056,0,0.0,6.39859493454,4,2006,166,80,600.0,2005.0,2,2.0,2005,0.0,0.0,0,0,0,6.17586727011,0,2,2.0,1.0,1.0,4.0,5.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,3.0,2.0,20.0,0.0,9.0,5.0,3.0,7.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,3.0,2.0,20.0,0.0,9.0,5.0,3.0,7.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,1,6,5,9.38437770918,7.23921497378,1957,387.0,7.23921497378,1.0,4.39444915467,0,0.69314718056,0,0.0,7.23921497378,6,2008,0,0,352.0,1957.0,1,2.0,1957,1040.0,0.0,0,192,2,6.12905021006,0,3,3.0,3.0,1.0,4.0,9.0,3.0,4.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,0.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,3.0,3.0,1.0,4.0,9.0,3.0,4.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,0.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,6.39859493454,1,7,5,8.06495089175,7.09090982208,2005,0.0,6.25575004175,0.0,3.43398720449,0,0.69314718056,0,0.0,6.39859493454,4,2006,166,80,600.0,2005.0,2,2.0,2005,0.0,0.0,0,0,0,6.17586727011,0,2,2.0,1.0,1.0,4.0,5.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,3.0,2.0,20.0,0.0,3.0,5.0,2.0,7.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,3.0,2.0,20.0,0.0,3.0,5.0,2.0,7.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.79009723551,1,7,6,9.16419171595,7.51207124584,2003,223.0,6.84800527458,1.0,3.80666248977,0,0.69314718056,192,0.0,6.84800527458,7,2010,39,0,458.0,2003.0,2,2.0,2003,483.0,0.0,0,0,1,6.41999492815,0,3,3.0,5.0,1.0,4.0,12.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,7.0,6.0,2.0,17.0,0.0,7.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,5.0,1.0,4.0,12.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,7.0,6.0,2.0,17.0,0.0,7.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,1,6,6,9.21084024702,7.32448997935,1964,180.0,7.32448997935,0.0,4.61512051684,0,0.69314718056,0,0.0,7.32448997935,6,2009,0,0,975.0,1964.0,1,2.0,1964,196.0,345.0,0,152,0,6.15909538849,0,3,3.0,1.0,1.0,4.0,9.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,2.0,2.0,6.0,2.0,11.0,0.0,4.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,4.0,9.0,3.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,2.0,2.0,6.0,2.0,11.0,0.0,4.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,5,6,8.97157543976,7.04315991599,1961,136.0,7.04315991599,1.0,4.33073334029,0,0.69314718056,0,0.0,7.04315991599,6,2008,0,0,572.0,1961.0,1,2.0,1961,572.0,0.0,0,0,0,6.12468339089,0,3,3.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,2.0,12.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,11.0,2.0,12.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,4,7,9.1696225387,6.97354301952,1995,0.0,6.97354301952,0.0,4.11087386417,0,0.69314718056,290,0.0,6.97354301952,4,2010,0,0,625.0,1996.0,2,2.0,1950,442.0,0.0,0,0,0,6.0799331951,0,2,2.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,3.0,6.0,3.0,6.0,2.0,7.0,0.0,4.0,5.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,12.0,3.0,6.0,3.0,6.0,2.0,7.0,0.0,4.0,5.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,5,6,8.99974278983,7.35244110024,1973,0.0,7.35244110024,1.0,4.51085950652,0,0.69314718056,0,0.0,7.35244110024,5,2007,116,0,1221.0,1948.0,1,2.0,1948,338.0,0.0,0,0,0,6.70073110955,230,2,2.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,2.0,13.0,6.0,1.0,2.0,6.0,2.0,3.0,2.0,6.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,2.0,13.0,6.0,1.0,2.0,6.0,2.0,3.0,2.0,6.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.22455842928,1,6,5,7.42714413341,6.89568269775,1973,158.0,6.18208490672,1.0,3.09104245336,0,0.69314718056,0,0.0,6.18208490672,5,2008,0,0,153.0,1973.0,1,1.0,1973,330.0,0.0,0,0,0,5.57972982599,0,2,3.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,7.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,10.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,3.0,0.0,11.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,7.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,10.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,3.0,0.0,11.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,1,5,6,9.16178018136,7.00306545879,2006,0.0,7.00306545879,0.0,4.33073334029,0,0.69314718056,278,0.0,7.00306545879,6,2008,0,0,1099.0,1999.0,1,1.0,1995,0.0,0.0,0,0,0,5.86646805693,0,3,2.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.070737728,0,5,6,9.37313926228,7.09090982208,1995,0.0,6.64509096951,0.0,4.26267987704,0,0.69314718056,0,0.0,6.64509096951,6,2008,0,0,416.0,1946.0,1,1.0,1946,352.0,0.0,0,0,0,5.48479693349,0,3,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,7.0,2.0,6.0,3.0,3.0,2.0,5.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,7.0,2.0,6.0,3.0,3.0,2.0,5.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.51174532964,0,6,8,9.40557815404,7.30182234214,1950,0.0,6.69826805412,0.0,4.2341065046,0,0.69314718056,0,0.0,6.51174532964,7,2008,0,0,516.0,1934.0,2,1.0,1925,156.0,0.0,0,0,0,5.99396142731,254,4,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,6.0,10.0,1.0,6.0,3.0,3.0,2.0,9.0,0.0,6.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,6.0,10.0,1.0,6.0,3.0,3.0,2.0,9.0,0.0,6.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.36647044773,0,5,8,9.25349564229,7.33953769541,2002,0.0,6.86589107488,0.0,4.11087386417,0,0.69314718056,70,0.0,6.47850964221,8,2008,78,0,650.0,1983.0,2,2.0,1904,0.0,0.0,0,0,1,6.53233429222,68,3,2.0,1.0,1.0,5.0,5.0,2.0,6.0,3.0,7.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,2.0,6.0,6.0,10.0,3.0,6.0,6.0,3.0,2.0,6.0,0.0,3.0,5.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,5.0,2.0,6.0,3.0,7.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,2.0,6.0,6.0,10.0,3.0,6.0,6.0,3.0,2.0,6.0,0.0,3.0,5.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,1.0,3.0,6.0
0,0.0,1,6,7,9.10731047166,7.06133436691,1966,183.0,7.06133436691,1.0,4.4188406078,0,0.69314718056,0,0.0,7.02820143206,6,2008,129,0,276.0,1966.0,1,2.0,1966,312.0,539.0,0,0,0,6.19644412779,0,3,3.0,1.0,1.0,5.0,9.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,11.0,2.0,7.0,2.0,6.0,2.0,11.0,4.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,5.0,9.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,11.0,2.0,7.0,2.0,6.0,2.0,11.0,4.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0
0,0.0,0,5,4,8.98732181285,7.49609734518,1961,0.0,7.49609734518,0.0,4.39444915467,0,1.09861228867,0,0.0,7.49609734518,10,2007,0,0,1800.0,1979.0,2,0.0,1961,0.0,0.0,0,0,0,0.0,0,6,2.0,3.0,1.0,0.0,11.0,0.0,6.0,3.0,6.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,4.0,12.0,6.0,5.0,2.0,6.0,6.0,0.0,2.0,11.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,11.0,0.0,6.0,3.0,6.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,4.0,12.0,6.0,5.0,2.0,6.0,6.0,0.0,2.0,11.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0
0,6.29341927885,1,5,8,9.44667651708,7.25629723969,1950,0.0,6.77650699237,0.0,4.61512051684,0,0.69314718056,418,0.0,6.77650699237,7,2008,0,0,876.0,1949.0,1,3.0,1915,0.0,0.0,0,0,1,6.58063913728,194,4,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,2.0,6.0,0.0,3.0,5.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,2.0,6.0,0.0,3.0,5.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,5,5,9.72004536807,7.43955930913,1981,0.0,7.43955930913,1.0,4.2341065046,0,0.69314718056,0,0.0,7.23777819192,6,2007,0,0,0.0,1975.0,2,2.0,1975,1390.0,0.0,0,0,2,6.41673228251,0,3,2.0,5.0,1.0,4.0,9.0,4.0,6.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,8.0,2.0,6.0,5.0,5.0,2.0,7.0,0.0,7.0,5.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,2.0,5.0,1.0,4.0,9.0,4.0,6.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,8.0,2.0,6.0,5.0,5.0,2.0,7.0,0.0,7.0,5.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,6.64639051485,1,7,5,9.13970329238,7.48211892355,1993,137.0,6.91473089272,1.0,4.33073334029,0,0.69314718056,234,0.0,6.6080006253,7,2009,72,0,227.0,1993.0,2,2.0,1993,513.0,0.0,0,0,1,6.05443934627,192,3,3.0,1.0,1.0,4.0,9.0,2.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,15.0,3.0,6.0,5.0,6.0,2.0,13.0,0.0,9.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,4.0,9.0,2.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,15.0,3.0,6.0,5.0,6.0,2.0,13.0,0.0,9.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,0,5,6,9.65014249249,6.76272950693,1972,0.0,6.76272950693,1.0,3.61091791264,0,0.69314718056,0,0.0,6.76272950693,5,2009,0,0,404.0,1972.0,1,1.0,1972,460.0,0.0,0,0,1,5.82600010738,0,3,2.0,5.0,1.0,4.0,9.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,17.0,0.0,8.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,3.0,3.0,6.0,2.0,5.0,1.0,4.0,9.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,6.0,3.0,6.0,2.0,17.0,0.0,8.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,3.0,3.0,6.0
0,6.9584483933,0,6,8,10.7276849251,7.76599307941,1997,0.0,7.17625453202,0.0,4.33073334029,0,0.69314718056,486,0.0,6.8112443786,10,2008,40,0,907.0,1908.0,3,2.0,1908,0.0,0.0,0,175,1,5.88887795833,0,5,2.0,1.0,1.0,3.0,6.0,2.0,6.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,1.0,19.0,0.0,12.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,3.0,6.0,2.0,6.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,7.0,2.0,6.0,6.0,3.0,1.0,19.0,0.0,12.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,6.63594655569,1,6,7,9.1696225387,7.52617891335,1994,360.0,6.99850964225,0.0,4.39444915467,0,0.69314718056,113,0.0,6.27098843186,7,2007,100,0,528.0,1976.0,2,2.0,1976,0.0,0.0,0,0,1,6.24027584517,0,3,3.0,2.0,1.0,4.0,10.0,3.0,6.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,11.0,2.0,6.0,6.0,6.0,2.0,21.0,0.0,8.0,5.0,3.0,7.0,0.0,5.0,2.0,3.0,0.0,4.0,3.0,6.0,3.0,2.0,1.0,4.0,10.0,3.0,6.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,11.0,2.0,6.0,6.0,6.0,2.0,21.0,0.0,8.0,5.0,3.0,7.0,0.0,5.0,2.0,3.0,0.0,4.0,3.0,6.0
0,0.0,0,6,5,8.39750834847,6.74405918631,2003,170.0,6.74405918631,1.0,3.61091791264,0,0.69314718056,140,0.0,6.74405918631,3,2007,0,0,189.0,2003.0,1,2.0,2003,659.0,0.0,0,0,0,6.04263283368,0,1,3.0,1.0,1.0,4.0,12.0,4.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,2.0,13.0,6.0,14.0,3.0,6.0,7.0,6.0,2.0,17.0,0.0,11.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,4.0,12.0,4.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,2.0,13.0,6.0,14.0,3.0,6.0,7.0,6.0,2.0,17.0,0.0,11.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,8,5,8.06996814906,7.2841348062,2003,40.0,7.2841348062,0.0,4.2341065046,0,0.69314718056,143,0.0,7.14991683613,7,2006,20,0,1273.0,2003.0,2,2.0,2003,0.0,0.0,0,0,1,5.99396142731,0,2,3.0,1.0,1.0,4.0,12.0,4.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,13.0,6.0,14.0,3.0,6.0,6.0,6.0,2.0,16.0,0.0,2.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,4.0,12.0,4.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,13.0,6.0,14.0,3.0,6.0,6.0,6.0,2.0,16.0,0.0,2.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,6.59167373201,0,7,5,8.87192625112,7.40671073018,1950,0.0,6.82328612236,0.0,3.98898404656,0,0.69314718056,0,0.0,6.82328612236,7,2007,0,0,554.0,1941.0,2,1.0,1941,364.0,0.0,0,126,2,5.48479693349,0,4,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,13.0,2.0,6.0,2.0,3.0,2.0,18.0,3.0,8.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,13.0,2.0,6.0,2.0,3.0,2.0,18.0,3.0,8.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,5.0,3.0,6.0
0,0.0,1,6,6,9.40063009842,7.27655640272,1964,115.0,7.27655640272,0.0,4.2341065046,0,0.69314718056,180,0.0,7.02820143206,7,2009,0,0,563.0,1964.0,1,2.0,1964,564.0,0.0,0,0,1,6.47079950378,0,3,3.0,3.0,1.0,4.0,5.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,11.0,2.0,6.0,2.0,6.0,2.0,11.0,3.0,8.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,6.0,3.0,3.0,1.0,4.0,5.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,11.0,2.0,6.0,2.0,6.0,2.0,11.0,3.0,8.0,5.0,2.0,7.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,6.0
0,0.0,1,5,4,9.79372848854,7.48436864329,1974,0.0,7.48436864329,1.0,4.63472898823,0,0.69314718056,0,0.0,7.47533923657,6,2006,418,0,372.0,1955.0,1,2.0,1955,306.0,1085.0,0,312,1,6.12029741895,0,3,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,4.0,5.0,6.0,2.0,7.0,0.0,9.0,2.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,4.0,5.0,6.0,2.0,7.0,0.0,9.0,2.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0
